Transaction_ID,Customer_ID,Date,Product_Category,Purchase_Amount,Customer_Age,Payment_Method
TXN_1604,CUST_212,2026-04-21 01:00:00,Books,25.68612069613397,56.0,Cash
TXN_1492,CUST_195,2026-01-07 03:00:00,Beauty,115.87816571802831,56.0,Cash
TXN_1581,CUST_234,2026-03-12 06:00:00,Beauty,118.23721087965836,44.0,Credit Card
TXN_2080,CUST_277,16-05-2026 21:00,Home & Kitchen,282.8698828145434,25.0,Credit Card
TXN_1707,,2026-03-16 07:00:00,Home & Kitchen,40.38608320806101,32.0,Cash
TXN_1856,CUST_165,2026-05-03 05:00:00,Home & Kitchen,206.7358595234834,43.0,PayPal
TXN_1200,CUST_259,,Home & Kitchen,68.66665438956942,40.0,Cash
TXN_2172,CUST_210,2026-02-28 04:00:00,books,92.8192793881981,68.0,PayPal
TXN_1553,,2026-02-15 11:00:00,CLOTHING,151.85178120980297,58.0,PayPal
TXN_1070,CUST_149,2026-01-13 20:00:00,ELECTRONICS,137.3346495171429,61.0,Debit Card
TXN_1771,CUST_244,2026-02-24 07:00:00,Home & Kitchen,216.2061204180182,,Debit Card
TXN_1578,CUST_261,2026-01-30 14:00:00,Clothing,186.24470519146473,31.0,Debit Card
TXN_1043,CUST_163,2026-01-31 18:00:00,Clothing,114.43741710061845,35.0,Debit Card
TXN_1292,CUST_230,2026-05-27 04:00:00,Electronics,66.76621614964316,67.0,Cash
TXN_1974,CUST_137,2026-03-23 15:00:00,Books,71.84444464518583,34.0,Debit Card
TXN_1731,CUST_263,2026-04-15 10:00:00,Electronics,93.04838985718891,52.0,PayPal
TXN_1199,CUST_217,2026-05-26 19:00:00,Books,107.38024134148118,49.0,PayPal
TXN_1995,CUST_210,2026-01-04 21:00:00,Books,172.77199984658964,25.0,Credit Card
TXN_1549,CUST_262,2026-05-29 21:00:00,Electronics,79.05891536461573,30.0,Debit Card
TXN_1980,CUST_138,,beauty,12.018154449501509,60.0,Debit Card
TXN_1426,CUST_191,2026-03-25 23:00:00,Books,74.44401804063116,30.0,Credit Card
TXN_1296,CUST_219,2026-02-10 03:00:00,CLOTHING,173.7555686251598,22.0,Cash
TXN_1143,CUST_114,2026-01-27 17:00:00,Books,52.8885860779411,19.0,PayPal
TXN_1675,CUST_265,29-05-2026 07:00,Electronics,162.91311199130746,69.0,Credit Card
TXN_1440,CUST_157,,Clothing,80.27746116144247,22.0,PayPal
TXN_1751,CUST_299,2026-01-19 22:00:00,Beauty,79.43930725839553,48.0,PayPal
TXN_1677,CUST_235,2026-03-06 03:00:00,Books,87.40319141667187,59.0,Cash
TXN_1133,CUST_292,2026-01-12 08:00:00,Clothing,224.81535264647175,30.0,Debit Card
TXN_1329,CUST_234,2026-03-01 11:00:00,Beauty,,63.0,Cash
TXN_2087,CUST_112,2026-03-20 19:00:00,CLOTHING,171.09417119042408,,Cash
TXN_1821,CUST_244,2026-04-19 04:00:00,Beauty,229.0701210830672,40.0,Cash
TXN_1842,CUST_102,2026-01-16 22:00:00,Beauty,-50.0,49.0,PayPal
TXN_2157,CUST_152,2026-04-23 02:00:00,Home & Kitchen,158.13208326404458,,PayPal
TXN_1051,CUST_231,2026-04-25 06:00:00,Books,147.52431372507732,29.0,PayPal
TXN_1644,CUST_156,2026-04-22 23:00:00,Books,81.54816468094069,21.0,Credit Card
TXN_1044,,2026-01-05 18:00:00,Electronics,9999.99,25.0,Cash
TXN_1377,CUST_215,2026-03-04 08:00:00,Books,108.66811311918985,27.0,
TXN_2086,CUST_229,2026-03-18 12:00:00,Home & Kitchen,106.18966925673323,63.0,PayPal
TXN_2180,CUST_196,,Electronics,71.39449665763553,63.0,Cash
TXN_1315,CUST_293,15-02-2026 22:00,Books,143.32509413455782,21.0,Cash
TXN_1785,CUST_155,2026-04-26 19:00:00,Clothing,76.91410613627006,52.0,Cash
TXN_1852,CUST_146,2026-02-05 16:00:00,books,104.50356961560304,68.0,PayPal
TXN_1627,CUST_298,2026-02-03 17:00:00,Home & Kitchen,256.32816624472946,32.0,Cash
TXN_1243,CUST_243,2026-01-07 05:00:00,Electronics,116.90056840083656,62.0,Debit Card
TXN_2147,CUST_278,2026-04-14 12:00:00,Beauty,127.45266701597939,60.0,PayPal
TXN_2143,CUST_138,2026-03-01 23:00:00,Home & Kitchen,123.01572584991384,60.0,PayPal
TXN_1666,CUST_269,2026-01-16 08:00:00,BEAUTY,151.41072925207743,44.0,Cash
TXN_1411,CUST_252,2026-02-07 19:00:00,Beauty,154.5773352607403,18.0,PayPal
TXN_1948,CUST_125,2026-01-28 00:00:00,Beauty,63.24550741372193,55.0,Cash
TXN_2170,CUST_291,19-05-2026 13:00,Beauty,286.7770336984813,66.0,Debit Card
TXN_1645,CUST_138,25-05-2026 22:00,Home & Kitchen,323.1505298226289,52.0,Credit Card
TXN_1504,CUST_121,2026-03-10 23:00:00,Books,242.29982804327267,,Credit Card
TXN_1674,CUST_264,2026-01-03 05:00:00,Clothing,74.07194597731214,57.0,PayPal
TXN_1850,CUST_244,2026-04-11 05:00:00,Home & Kitchen,-0.8032969588201695,58.0,PayPal
TXN_1193,CUST_161,2026-04-19 11:00:00,CLOTHING,55.817597828836526,49.0,PayPal
TXN_1222,CUST_228,2026-04-10 05:00:00,Books,4.511659026418812,52.0,Credit Card
TXN_2053,CUST_125,2026-05-09 01:00:00,Home & Kitchen,-0.22964869459114823,60.0,
TXN_1220,CUST_153,,CLOTHING,56.30905574508037,50.0,Debit Card
TXN_1271,CUST_250,2026-05-05 06:00:00,Beauty,122.72064769825174,45.0,Credit Card
TXN_1710,CUST_230,2026-04-14 02:00:00,Clothing,15.872961375733496,20.0,Credit Card
TXN_1013,CUST_199,2026-03-01 04:00:00,Books,204.31132418367065,,PayPal
TXN_1431,CUST_185,2026-05-04 00:00:00,Electronics,30.396206202410227,37.0,Debit Card
TXN_1865,CUST_181,2026-03-17 15:00:00,Electronics,99.60424236771286,57.0,Credit Card
TXN_1744,CUST_217,2026-04-05 11:00:00,Electronics,128.5735932207677,48.0,
TXN_2179,CUST_284,2026-05-26 22:00:00,Clothing,-19.435802438933194,58.0,Cash
TXN_1743,CUST_153,2026-02-19 10:00:00,Beauty,124.98650796952984,46.0,Cash
TXN_1865,CUST_181,2026-03-17 15:00:00,Electronics,99.60424236771286,57.0,Credit Card
TXN_2167,CUST_278,2026-03-15 10:00:00,beauty,143.87614511851518,39.0,Credit Card
TXN_1211,,2026-03-02 09:00:00,Books,208.46664530357702,34.0,Credit Card
TXN_1672,CUST_104,2026-01-08 06:00:00,Beauty,64.61193806129646,60.0,Cash
TXN_1017,CUST_249,2026-02-04 23:00:00,Home & Kitchen,164.27111864595415,55.0,Cash
TXN_1808,CUST_248,2026-04-26 12:00:00,Books,87.21590049651735,,PayPal
TXN_1153,CUST_250,2026-04-21 07:00:00,Electronics,111.53449940018417,34.0,Debit Card
TXN_1742,CUST_216,2026-03-16 12:00:00,Clothing,37.9305515224419,59.0,Debit Card
TXN_2135,CUST_161,2026-03-25 04:00:00,Clothing,111.71305172753755,44.0,Debit Card
TXN_2148,CUST_224,2026-05-26 01:00:00,Clothing,79.12086638434184,25.0,Debit Card
TXN_1014,CUST_203,2026-01-12 14:00:00,Beauty,24.438164818717198,26.0,PayPal
TXN_1854,CUST_184,2026-04-14 14:00:00,Clothing,137.86247306042964,,PayPal
TXN_1073,CUST_101,2026-02-21 22:00:00,Clothing,181.29943800324077,65.0,Cash
TXN_1881,CUST_237,2026-01-13 15:00:00,Beauty,,43.0,Debit Card
TXN_1950,CUST_100,2026-03-09 06:00:00,Books,89.40380818645679,45.0,Cash
TXN_1609,CUST_204,2026-02-22 06:00:00,Electronics,128.0632858115845,39.0,Credit Card
TXN_2146,CUST_131,2026-04-20 23:00:00,Home & Kitchen,203.08848553670532,66.0,Debit Card
TXN_1443,CUST_279,2026-05-21 10:00:00,Home & Kitchen,54.11720234993204,67.0,PayPal
TXN_1877,CUST_180,2026-05-14 00:00:00,CLOTHING,75.09296028462353,33.0,Cash
TXN_2040,CUST_174,,Clothing,35.902397617399785,44.0,Cash
TXN_1708,CUST_266,2026-02-14 21:00:00,Clothing,163.97465490322077,40.0,Debit Card
TXN_1976,CUST_114,2026-02-07 18:00:00,Clothing,,27.0,Credit Card
TXN_1093,CUST_152,2026-01-08 12:00:00,beauty,172.43230638801896,,
TXN_1076,CUST_205,2026-04-22 17:00:00,Electronics,-25.686885543559697,56.0,PayPal
TXN_1344,CUST_107,2026-02-02 19:00:00,BEAUTY,180.51906834528788,57.0,PayPal
TXN_2117,CUST_163,2026-01-08 07:00:00,Electronics,151.2902301546181,20.0,Cash
TXN_1704,CUST_299,2026-02-12 20:00:00,Clothing,144.79158235045077,50.0,Debit Card
TXN_2058,,2026-01-26 16:00:00,Home & Kitchen,51.492118537503686,21.0,Credit Card
TXN_1889,CUST_105,2026-02-26 04:00:00,electronics,191.592844482146,47.0,PayPal
TXN_1107,CUST_228,2026-02-07 14:00:00,Beauty,73.24357665196494,29.0,PayPal
TXN_1223,CUST_246,2026-03-31 03:00:00,Beauty,81.36721284315858,33.0,Cash
TXN_1323,CUST_241,2026-01-25 02:00:00,Books,106.37934025632757,65.0,Cash
TXN_1215,CUST_180,2026-03-22 12:00:00,Home & Kitchen,,49.0,
TXN_1521,,2026-01-22 03:00:00,Clothing,125.54958421264556,20.0,PayPal
TXN_1993,CUST_208,2026-04-08 21:00:00,Beauty,103.72310871357561,35.0,
TXN_1894,CUST_214,2026-03-13 00:00:00,Home & Kitchen,116.2991026186926,,Debit Card
TXN_1396,CUST_293,2026-02-19 20:00:00,Clothing,-50.0,62.0,Cash
TXN_1387,CUST_166,2026-03-19 08:00:00,Books,131.9101443134153,,PayPal
TXN_1480,CUST_189,07-02-2026 20:00,Home & Kitchen,-50.0,48.0,Debit Card
TXN_1150,CUST_151,30-01-2026 06:00,Beauty,211.6822060010732,41.0,Cash
TXN_1358,CUST_134,2026-03-18 14:00:00,Beauty,114.98814223025428,34.0,PayPal
TXN_1511,CUST_185,2026-01-30 09:00:00,Clothing,-50.0,25.0,Credit Card
TXN_1784,CUST_109,2026-01-17 17:00:00,Electronics,42.737389370883264,37.0,PayPal
TXN_2065,CUST_239,29-01-2026 20:00,Books,60.06626187174065,46.0,PayPal
TXN_1411,CUST_252,2026-02-07 19:00:00,Beauty,154.5773352607403,18.0,PayPal
TXN_1297,CUST_260,2026-03-26 07:00:00,books,150.73616576047172,67.0,Credit Card
TXN_1152,CUST_231,2026-01-25 04:00:00,Electronics,118.67117261392728,47.0,PayPal
TXN_1839,CUST_261,2026-02-08 15:00:00,Beauty,206.56898503945126,55.0,PayPal
TXN_2112,CUST_261,2026-03-05 03:00:00,Beauty,12.14583636580079,54.0,PayPal
TXN_1302,CUST_299,2026-01-12 01:00:00,Beauty,202.3530480764261,32.0,Cash
TXN_1350,CUST_127,2026-01-04 14:00:00,Beauty,225.63312078270673,65.0,Debit Card
TXN_1494,CUST_217,2026-02-16 19:00:00,Clothing,94.50013478030935,49.0,Credit Card
TXN_2095,CUST_116,16-03-2026 10:00,Beauty,,,Debit Card
TXN_1043,CUST_163,2026-01-31 18:00:00,Clothing,114.43741710061845,35.0,Debit Card
TXN_2099,CUST_137,2026-03-02 23:00:00,Beauty,175.205894106929,47.0,Cash
TXN_1746,CUST_243,2026-01-16 03:00:00,Home & Kitchen,105.97643760767897,60.0,Credit Card
TXN_1169,CUST_233,2026-01-14 01:00:00,Books,-113.14047918535528,40.0,Debit Card
TXN_1415,CUST_234,2026-03-08 21:00:00,Electronics,229.91315081691596,48.0,PayPal
TXN_1250,CUST_247,2026-02-27 20:00:00,clothing,311.0697594296351,,Credit Card
TXN_2020,CUST_297,23-04-2026 20:00,Books,130.73331327966747,64.0,Credit Card
TXN_1608,,2026-01-27 21:00:00,Books,136.06760744925677,65.0,Cash
TXN_1045,CUST_150,10-01-2026 01:00,Beauty,204.62513446566368,49.0,Cash
TXN_1409,CUST_198,2026-04-03 21:00:00,Clothing,38.841621863406885,34.0,Credit Card
TXN_1838,CUST_253,2026-04-28 03:00:00,Home & Kitchen,99.41599995057683,39.0,PayPal
TXN_1001,CUST_279,2026-05-30 17:00:00,Books,153.41446017915206,53.0,Cash
TXN_1916,CUST_221,2026-04-15 07:00:00,books,9999.99,31.0,Credit Card
TXN_1112,CUST_235,2026-05-06 03:00:00,Electronics,74.68843270282214,55.0,Credit Card
TXN_1398,CUST_254,2026-02-17 19:00:00,Books,113.93028394519814,43.0,Cash
TXN_1602,CUST_136,2026-04-12 01:00:00,Books,118.35515541195943,69.0,Cash
TXN_1277,CUST_189,2026-02-01 06:00:00,Books,153.18183126310328,58.0,Cash
TXN_1638,CUST_124,2026-05-01 00:00:00,Books,152.018868442142,27.0,
TXN_1496,CUST_188,2026-05-26 02:00:00,home & kitchen,110.13247487631116,,PayPal
TXN_1590,CUST_263,2026-04-14 22:00:00,Home & Kitchen,176.74820115642538,65.0,Credit Card
TXN_1983,CUST_185,2026-04-17 06:00:00,Clothing,7.444527958946452,52.0,PayPal
TXN_1928,CUST_232,2026-02-08 14:00:00,Beauty,7.115453514713451,42.0,PayPal
TXN_1380,CUST_260,,Electronics,-54.25690557851442,,Debit Card
TXN_1679,CUST_164,2026-01-13 16:00:00,Electronics,129.87838473316754,22.0,Cash
TXN_1738,CUST_113,2026-02-15 12:00:00,Books,310.53708253860367,42.0,Credit Card
TXN_2067,CUST_100,2026-01-25 21:00:00,ELECTRONICS,136.83970391372029,,Cash
TXN_1437,CUST_224,2026-01-09 23:00:00,Electronics,90.13854032469487,51.0,Credit Card
TXN_2141,CUST_139,2026-04-06 02:00:00,BEAUTY,89.71362054294767,24.0,PayPal
TXN_2199,CUST_283,2026-03-07 03:00:00,Clothing,5.099690805750583,57.0,Credit Card
TXN_1541,CUST_179,2026-03-26 07:00:00,Books,159.02198568674706,44.0,PayPal
TXN_1697,CUST_225,2026-04-14 11:00:00,Clothing,121.28202258361283,47.0,Cash
TXN_2047,CUST_278,2026-05-17 14:00:00,Books,140.70158441951372,27.0,Debit Card
TXN_1238,CUST_168,2026-03-11 11:00:00,Books,166.18908200853292,40.0,PayPal
TXN_1967,CUST_214,2026-02-16 00:00:00,Books,92.38824950895783,19.0,Debit Card
TXN_1977,CUST_291,2026-03-04 12:00:00,books,76.71945073736805,65.0,
TXN_2159,CUST_203,2026-02-17 20:00:00,Electronics,112.19796930035012,37.0,Debit Card
TXN_2008,CUST_125,2026-02-04 03:00:00,Electronics,106.41181138578155,61.0,Debit Card
TXN_1430,CUST_290,2026-02-12 19:00:00,Books,-15.08041504548001,54.0,Cash
TXN_1158,CUST_112,2026-05-12 07:00:00,Home & Kitchen,148.50022309648668,,Debit Card
TXN_1289,CUST_198,2026-02-11 19:00:00,Books,143.5977164567057,45.0,PayPal
TXN_1718,CUST_265,2026-02-01 21:00:00,Beauty,203.2344714115871,58.0,Credit Card
TXN_1453,CUST_207,2026-03-25 17:00:00,Home & Kitchen,223.41962316145657,37.0,Debit Card
TXN_1502,CUST_290,2026-03-06 03:00:00,Electronics,96.44353939295728,34.0,Credit Card
TXN_2070,CUST_163,2026-04-03 21:00:00,Books,35.54884081611229,56.0,Debit Card
TXN_1893,CUST_142,2026-03-24 18:00:00,BEAUTY,98.01237594641663,19.0,Cash
TXN_2013,CUST_208,2026-03-29 12:00:00,Beauty,207.9186685953572,48.0,Credit Card
TXN_2160,CUST_278,,BOOKS,146.22488588592987,33.0,Cash
TXN_2017,CUST_280,2026-02-05 13:00:00,home & kitchen,122.94262665393879,60.0,PayPal
TXN_1606,CUST_112,2026-05-16 22:00:00,Clothing,168.7620836166881,,Cash
TXN_1588,CUST_263,2026-05-07 00:00:00,Electronics,22.673535669143234,32.0,Debit Card
TXN_1251,CUST_286,2026-03-23 04:00:00,HOME & KITCHEN,214.74053161569384,46.0,Cash
TXN_1594,CUST_291,2026-04-09 07:00:00,Books,95.58489236153986,45.0,Credit Card
TXN_2185,CUST_185,06-03-2026 06:00,Clothing,126.6389935050008,62.0,Cash
TXN_1444,CUST_269,2026-05-27 10:00:00,books,78.5397888911038,25.0,Debit Card
TXN_1402,CUST_260,2026-03-06 07:00:00,Clothing,131.754823870935,22.0,
TXN_1580,CUST_204,,Beauty,-45.95890808130491,67.0,Debit Card
TXN_1245,CUST_223,2026-05-28 23:00:00,Electronics,167.4024245854209,56.0,PayPal
TXN_1145,CUST_141,2026-03-29 11:00:00,Clothing,-41.59418657249091,40.0,PayPal
TXN_2156,CUST_293,2026-05-24 12:00:00,Home & Kitchen,44.80257366799468,68.0,Credit Card
TXN_1871,CUST_151,2026-03-24 10:00:00,Clothing,,50.0,Cash
TXN_1984,CUST_225,2026-04-23 00:00:00,Home & Kitchen,84.6520858207341,65.0,PayPal
TXN_1611,CUST_116,2026-01-13 20:00:00,Books,202.97271189265945,,Credit Card
TXN_1478,CUST_157,2026-03-03 16:00:00,Clothing,259.85096552966684,41.0,Credit Card
TXN_1221,CUST_186,2026-03-15 04:00:00,Beauty,43.99492020270982,44.0,Cash
TXN_1311,CUST_245,2026-01-04 05:00:00,Electronics,216.19609983864578,39.0,Credit Card
TXN_2129,CUST_264,2026-05-29 13:00:00,Beauty,-19.42175791048328,36.0,Cash
TXN_1671,CUST_293,2026-05-17 23:00:00,Beauty,178.315295565636,68.0,Cash
TXN_1177,CUST_174,2026-02-06 05:00:00,Electronics,231.12194903702093,33.0,Cash
TXN_1684,CUST_231,2026-02-15 12:00:00,Home & Kitchen,302.06603421181103,33.0,Credit Card
TXN_1810,CUST_105,22-04-2026 18:00,Beauty,2.3608359014999536,32.0,Cash
TXN_1035,CUST_114,2026-01-25 14:00:00,Clothing,-50.0,24.0,PayPal
TXN_1546,CUST_251,2026-04-08 10:00:00,Home & Kitchen,120.70269239185183,39.0,Credit Card
TXN_2025,,2026-04-28 04:00:00,Home & Kitchen,201.7298387258431,30.0,Credit Card
TXN_1634,CUST_216,2026-03-28 23:00:00,Books,202.30151931387843,19.0,Cash
TXN_1358,CUST_134,2026-03-18 14:00:00,Beauty,114.98814223025428,34.0,PayPal
TXN_1101,CUST_144,2026-05-15 18:00:00,Home & Kitchen,21.665312175966704,67.0,Debit Card
TXN_1662,CUST_106,2026-04-15 06:00:00,Books,131.96783660150305,38.0,Credit Card
TXN_1891,CUST_293,2026-04-29 02:00:00,Electronics,47.604173364954704,41.0,Cash
TXN_1207,CUST_111,2026-05-04 10:00:00,Home & Kitchen,35.59138596156404,51.0,Cash
TXN_1011,CUST_187,2026-05-30 10:00:00,Electronics,180.5251739930512,19.0,Credit Card
TXN_1456,CUST_295,2026-05-07 03:00:00,Beauty,166.991335984481,64.0,Credit Card
TXN_1023,CUST_229,2026-01-20 17:00:00,Beauty,120.10605509875258,31.0,Debit Card
TXN_1163,CUST_127,2026-03-07 08:00:00,Beauty,154.02570466640884,30.0,PayPal
TXN_1884,CUST_173,2026-03-21 10:00:00,Books,169.1016684631927,49.0,Debit Card
TXN_2136,,2026-03-25 11:00:00,Electronics,102.88998659562888,65.0,Cash
TXN_1359,CUST_291,2026-04-25 00:00:00,Beauty,139.29921987253834,36.0,Debit Card
TXN_1342,CUST_150,2026-04-04 14:00:00,Beauty,234.18442914313732,,Cash
TXN_1192,CUST_236,2026-05-30 23:00:00,Electronics,139.6866892253127,29.0,Debit Card
TXN_1733,CUST_119,2026-01-15 20:00:00,Home & Kitchen,194.05377676021772,62.0,Cash
TXN_1208,CUST_138,2026-04-13 08:00:00,Beauty,185.8226224667202,31.0,Cash
TXN_2175,CUST_254,2026-05-12 21:00:00,Beauty,75.23629717684248,,Credit Card
TXN_2198,CUST_279,2026-03-07 04:00:00,Beauty,80.98932632360297,45.0,Cash
TXN_1110,CUST_238,2026-03-14 01:00:00,Electronics,25.843030978402552,64.0,Debit Card
TXN_1097,CUST_223,2026-05-28 20:00:00,Home & Kitchen,,18.0,PayPal
TXN_1921,CUST_191,2026-03-23 19:00:00,Home & Kitchen,-1.0023172239100404,19.0,PayPal
TXN_1244,CUST_196,2026-05-07 14:00:00,Beauty,71.331938825653,33.0,Debit Card
TXN_1022,CUST_137,2026-03-07 01:00:00,Beauty,190.49173766506954,18.0,PayPal
TXN_1554,CUST_278,2026-03-11 16:00:00,Home & Kitchen,115.3673800098473,45.0,
TXN_1348,CUST_129,2026-05-28 00:00:00,Books,144.5876493366376,67.0,PayPal
TXN_2182,CUST_282,2026-05-13 22:00:00,Beauty,235.82371347662928,42.0,Debit Card
TXN_1591,CUST_237,2026-01-09 01:00:00,Beauty,121.55666044151064,69.0,Debit Card
TXN_1088,CUST_299,2026-02-03 07:00:00,Clothing,113.64892604754377,39.0,PayPal
TXN_2074,CUST_238,2026-03-24 18:00:00,Electronics,255.13511469213432,56.0,Debit Card
TXN_1592,CUST_200,2026-05-08 03:00:00,Books,108.91902043142201,41.0,Credit Card
TXN_1705,CUST_160,15-05-2026 03:00,Clothing,18.113156112272065,46.0,Credit Card
TXN_1657,CUST_175,2026-04-11 21:00:00,Home & Kitchen,114.42932373599135,53.0,PayPal
TXN_1566,CUST_240,2026-04-23 00:00:00,Clothing,178.4800501428385,63.0,Credit Card
TXN_1232,CUST_282,2026-04-18 09:00:00,Books,130.105135958656,61.0,Credit Card
TXN_1598,CUST_195,2026-05-03 05:00:00,Home & Kitchen,179.49214204321385,52.0,Cash
TXN_2050,CUST_293,15-03-2026 07:00,HOME & KITCHEN,160.36654515819123,55.0,PayPal
TXN_1469,CUST_223,2026-04-27 01:00:00,books,163.47126622974477,24.0,Debit Card
TXN_1663,CUST_273,2026-01-13 17:00:00,electronics,127.82617397663381,60.0,Cash
TXN_2005,CUST_200,02-04-2026 20:00,Electronics,150.53873351700074,49.0,
TXN_1487,CUST_228,2026-03-04 22:00:00,clothing,197.56552206023255,37.0,Credit Card
TXN_2010,,2026-05-20 23:00:00,Books,105.33594323790422,66.0,Cash
TXN_1235,CUST_244,2026-05-18 15:00:00,Books,4.383578847021965,56.0,Debit Card
TXN_2015,CUST_220,2026-02-01 22:00:00,Electronics,156.04904395451106,40.0,PayPal
TXN_1096,CUST_287,2026-01-17 04:00:00,Electronics,48.29338731263506,29.0,PayPal
TXN_1190,CUST_299,2026-03-01 18:00:00,HOME & KITCHEN,94.77626757711005,31.0,Cash
TXN_1010,CUST_174,2026-02-24 05:00:00,Electronics,83.1064214372305,49.0,Debit Card
TXN_1966,CUST_155,2026-04-21 19:00:00,Clothing,128.56459623938375,31.0,Credit Card
TXN_1144,CUST_189,2026-04-05 14:00:00,Electronics,125.42708111335502,30.0,Debit Card
TXN_2076,CUST_176,2026-05-19 20:00:00,clothing,217.91590025168037,55.0,Credit Card
TXN_1558,CUST_166,2026-04-12 10:00:00,Beauty,302.1669198442644,53.0,Debit Card
TXN_2111,CUST_236,2026-05-11 20:00:00,Beauty,135.47035615393273,31.0,PayPal
TXN_1270,CUST_277,24-05-2026 15:00,Books,56.729456664434764,59.0,Credit Card
TXN_1819,CUST_264,2026-02-03 16:00:00,Beauty,153.26613035642742,22.0,Credit Card
TXN_1658,CUST_108,2026-02-17 06:00:00,Books,175.13315656594685,67.0,Credit Card
TXN_2085,CUST_271,2026-03-23 01:00:00,Electronics,152.52976273781394,42.0,PayPal
TXN_1484,CUST_226,2026-05-02 11:00:00,Beauty,139.21646751569784,,Debit Card
TXN_1079,CUST_290,2026-04-23 08:00:00,HOME & KITCHEN,166.74513331482478,22.0,Debit Card
TXN_1129,CUST_198,2026-04-23 23:00:00,Clothing,132.64713802585476,31.0,Cash
TXN_1811,CUST_296,2026-04-22 06:00:00,electronics,18.97841794411488,34.0,Cash
TXN_1067,CUST_134,2026-05-18 22:00:00,Home & Kitchen,49.722095892635195,69.0,PayPal
TXN_1649,CUST_285,2026-05-29 10:00:00,Home & Kitchen,161.54869965103103,48.0,PayPal
TXN_2022,CUST_211,2026-01-06 18:00:00,Home & Kitchen,63.08302447330362,64.0,Debit Card
TXN_1609,CUST_204,2026-02-22 06:00:00,Electronics,128.0632858115845,39.0,Credit Card
TXN_1813,CUST_232,2026-03-09 14:00:00,Clothing,126.31712365344676,150.0,PayPal
TXN_1219,CUST_229,2026-03-10 04:00:00,home & kitchen,173.2295148026264,57.0,Credit Card
TXN_1070,CUST_149,2026-01-13 20:00:00,ELECTRONICS,137.3346495171429,61.0,Debit Card
TXN_1309,CUST_252,2026-05-04 15:00:00,Clothing,182.61038610532145,52.0,PayPal
TXN_1815,CUST_102,2026-04-21 23:00:00,Books,172.72434751307358,30.0,PayPal
TXN_1828,CUST_103,2026-03-26 19:00:00,Clothing,225.81955735081084,23.0,PayPal
TXN_1960,CUST_177,15-01-2026 03:00,Books,197.112554726069,32.0,Cash
TXN_1404,,2026-03-17 21:00:00,Clothing,366.1488296144403,37.0,Debit Card
TXN_1280,CUST_212,,Books,131.09161469680677,62.0,Debit Card
TXN_1253,,2026-02-18 18:00:00,Electronics,128.94393265627107,41.0,Debit Card
TXN_1052,CUST_188,2026-03-21 15:00:00,Home & Kitchen,147.86733913969016,42.0,Cash
TXN_1855,CUST_241,06-04-2026 06:00,Home & Kitchen,24.128630003836378,30.0,Debit Card
TXN_1561,CUST_267,2026-01-04 06:00:00,Books,84.77926364908797,61.0,PayPal
TXN_1654,CUST_262,2026-01-21 19:00:00,Books,9.552103528027914,38.0,Cash
TXN_1895,CUST_210,2026-04-23 11:00:00,Beauty,129.1281193781216,64.0,Debit Card
TXN_1696,CUST_138,2026-04-29 15:00:00,Electronics,112.64345739165873,,Credit Card
TXN_1589,CUST_120,2026-02-04 01:00:00,Clothing,30.2775882059978,150.0,PayPal
TXN_1082,CUST_261,2026-05-09 01:00:00,Beauty,152.84400682620932,53.0,Cash
TXN_1703,CUST_247,2026-01-16 15:00:00,Home & Kitchen,29.754995615384487,37.0,PayPal
TXN_1217,CUST_212,2026-05-27 09:00:00,Books,64.04038238658855,38.0,PayPal
TXN_1982,CUST_116,2026-03-14 05:00:00,Beauty,145.59721529161305,32.0,PayPal
TXN_1305,CUST_203,2026-01-03 17:00:00,Electronics,42.015473926172646,54.0,Cash
TXN_1005,CUST_171,2026-05-22 03:00:00,Home & Kitchen,222.7053487882849,18.0,PayPal
TXN_1539,CUST_115,2026-03-23 07:00:00,Books,18.06143047385639,57.0,Cash
TXN_1788,CUST_104,2026-04-24 00:00:00,Beauty,54.5854082715893,58.0,Credit Card
TXN_1711,CUST_191,2026-04-08 01:00:00,HOME & KITCHEN,-28.241478631805535,54.0,Credit Card
TXN_1356,CUST_246,2026-05-25 06:00:00,Beauty,52.346151640470964,26.0,Cash
TXN_2118,CUST_249,2026-02-28 07:00:00,Books,213.40078583891568,64.0,Debit Card
TXN_1535,CUST_195,2026-05-05 02:00:00,Beauty,83.72687132929167,35.0,Credit Card
TXN_1465,CUST_151,20-02-2026 21:00,BEAUTY,-55.3003080932225,56.0,Cash
TXN_1021,CUST_257,2026-05-23 20:00:00,clothing,73.76633785338315,53.0,
TXN_2178,CUST_137,2026-02-01 10:00:00,Home & Kitchen,180.8404895667314,38.0,PayPal
TXN_1797,CUST_125,2026-03-09 04:00:00,Books,153.3972071857036,22.0,Debit Card
TXN_1508,CUST_253,2026-04-17 09:00:00,Beauty,2.2370341578566695,,Debit Card
TXN_1046,CUST_234,2026-05-06 10:00:00,Electronics,72.87102937750984,44.0,Credit Card
TXN_1953,CUST_198,2026-05-18 03:00:00,Beauty,25.671342850972138,55.0,Cash
TXN_1451,CUST_152,2026-01-08 13:00:00,Clothing,89.94930673875714,37.0,PayPal
TXN_1226,CUST_152,2026-05-09 23:00:00,Clothing,196.10449954395867,64.0,Credit Card
TXN_1357,CUST_103,2026-05-17 02:00:00,Books,118.87208272746628,55.0,
